antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,segment,antecedents_str,consequents_str,rule
frozenset({'MekongFit UM-06'}),frozenset({'SaigonFlex UM-06'}),0.016286644951140065,0.003257328990228013,0.003257328990228013,0.2,61.4,1.0,0.003204278029475114,1.2459283387622149,1.0,0.2,0.1973856209150327,0.6,Balanced,MekongFit UM-06,SaigonFlex UM-06,MekongFit UM-06 → SaigonFlex UM-06
frozenset({'BambooCraft UM-09'}),frozenset({'SaigonFlex UM-12'}),0.003257328990228013,0.019543973941368076,0.003257328990228013,1.0,51.16666666666667,1.0,0.0031936678373245342,inf,0.9836601307189543,0.16666666666666669,1.0,0.5833333333333334,Balanced,BambooCraft UM-09,SaigonFlex UM-12,BambooCraft UM-09 → SaigonFlex UM-12
frozenset({'MekongFit UM-20'}),frozenset({'SaigonFlex UM-23'}),0.003257328990228013,0.019543973941368076,0.003257328990228013,1.0,51.16666666666667,1.0,0.0031936678373245342,inf,0.9836601307189543,0.16666666666666669,1.0,0.5833333333333334,Balanced,MekongFit UM-20,SaigonFlex UM-23,MekongFit UM-20 → SaigonFlex UM-23
frozenset({'VietMotion UM-06'}),frozenset({'SaigonFlex UM-12'}),0.003257328990228013,0.019543973941368076,0.003257328990228013,1.0,51.16666666666667,1.0,0.0031936678373245342,inf,0.9836601307189543,0.16666666666666669,1.0,0.5833333333333334,Balanced,VietMotion UM-06,SaigonFlex UM-12,VietMotion UM-06 → SaigonFlex UM-12
frozenset({'DragonWear UM-30'}),frozenset({'DragonWear UM-19'}),0.006514657980456026,0.009771986970684038,0.003257328990228013,0.5,51.16666666666667,1.0,0.0031936678373245342,1.980456026058632,0.9868852459016394,0.25,0.4950657894736842,0.4166666666666667,Balanced,DragonWear UM-30,DragonWear UM-19,DragonWear UM-30 → DragonWear UM-19
frozenset({'IndigoViet UM-02'}),frozenset({'IndigoViet UM-04'}),0.006514657980456026,0.009771986970684038,0.003257328990228013,0.5,51.16666666666667,1.0,0.0031936678373245342,1.980456026058632,0.9868852459016394,0.25,0.4950657894736842,0.4166666666666667,Balanced,IndigoViet UM-02,IndigoViet UM-04,IndigoViet UM-02 → IndigoViet UM-04
frozenset({'DragonWear UM-19'}),frozenset({'DragonWear UM-30'}),0.009771986970684038,0.006514657980456026,0.003257328990228013,0.33333333333333337,51.16666666666667,1.0,0.0031936678373245342,1.490228013029316,0.9901315789473685,0.25,0.32896174863387984,0.4166666666666667,Balanced,DragonWear UM-19,DragonWear UM-30,DragonWear UM-19 → DragonWear UM-30
frozenset({'IndigoViet UM-04'}),frozenset({'IndigoViet UM-02'}),0.009771986970684038,0.006514657980456026,0.003257328990228013,0.33333333333333337,51.16666666666667,1.0,0.0031936678373245342,1.490228013029316,0.9901315789473685,0.25,0.32896174863387984,0.4166666666666667,Balanced,IndigoViet UM-04,IndigoViet UM-02,IndigoViet UM-04 → IndigoViet UM-02
frozenset({'HanoiStreet UM-38'}),frozenset({'SaigonFlex UM-76'}),0.003257328990228013,0.02280130293159609,0.003257328990228013,1.0,43.85714285714286,1.0,0.003183057645173954,inf,0.9803921568627452,0.14285714285714288,1.0,0.5714285714285714,Balanced,HanoiStreet UM-38,SaigonFlex UM-76,HanoiStreet UM-38 → SaigonFlex UM-76
frozenset({'SaigonFlex UM-55'}),frozenset({'SaigonFlex UM-76'}),0.003257328990228013,0.02280130293159609,0.003257328990228013,1.0,43.85714285714286,1.0,0.003183057645173954,inf,0.9803921568627452,0.14285714285714288,1.0,0.5714285714285714,Balanced,SaigonFlex UM-55,SaigonFlex UM-76,SaigonFlex UM-55 → SaigonFlex UM-76
frozenset({'SaigonFlex UM-83'}),frozenset({'SaigonFlex UM-62'}),0.003257328990228013,0.02280130293159609,0.003257328990228013,1.0,43.85714285714286,1.0,0.003183057645173954,inf,0.9803921568627452,0.14285714285714288,1.0,0.5714285714285714,Balanced,SaigonFlex UM-83,SaigonFlex UM-62,SaigonFlex UM-83 → SaigonFlex UM-62
frozenset({'SaigonFlex UM-28'}),frozenset({'MekongFit UM-14'}),0.006514657980456026,0.013029315960912053,0.003257328990228013,0.5,38.375,1.0,0.0031724474530233746,1.9739413680781759,0.980327868852459,0.2,0.4933993399339934,0.375,Balanced,SaigonFlex UM-28,MekongFit UM-14,SaigonFlex UM-28 → MekongFit UM-14
frozenset({'SaigonFlex UM-20'}),frozenset({'SaigonFlex UM-31'}),0.006514657980456026,0.013029315960912053,0.003257328990228013,0.5,38.375,1.0,0.0031724474530233746,1.9739413680781759,0.980327868852459,0.2,0.4933993399339934,0.375,Balanced,SaigonFlex UM-20,SaigonFlex UM-31,SaigonFlex UM-20 → SaigonFlex UM-31
frozenset({'MekongFit UM-14'}),frozenset({'SaigonFlex UM-28'}),0.013029315960912053,0.006514657980456026,0.003257328990228013,0.25,38.375,1.0,0.0031724474530233746,1.3246471226927252,0.9867986798679869,0.2,0.24508196721311476,0.375,Balanced,MekongFit UM-14,SaigonFlex UM-28,MekongFit UM-14 → SaigonFlex UM-28
frozenset({'SaigonFlex UM-31'}),frozenset({'SaigonFlex UM-20'}),0.013029315960912053,0.006514657980456026,0.003257328990228013,0.25,38.375,1.0,0.0031724474530233746,1.3246471226927252,0.9867986798679869,0.2,0.24508196721311476,0.375,Balanced,SaigonFlex UM-31,SaigonFlex UM-20,SaigonFlex UM-31 → SaigonFlex UM-20
frozenset({'IndigoViet UM-04'}),frozenset({'IndigoViet UM-09'}),0.009771986970684038,0.009771986970684038,0.003257328990228013,0.33333333333333337,34.11111111111112,1.0,0.0031618372608727945,1.485342019543974,0.9802631578947368,0.20000000000000004,0.3267543859649123,0.33333333333333337,Balanced,IndigoViet UM-04,IndigoViet UM-09,IndigoViet UM-04 → IndigoViet UM-09
frozenset({'IndigoViet UM-09'}),frozenset({'IndigoViet UM-04'}),0.009771986970684038,0.009771986970684038,0.003257328990228013,0.33333333333333337,34.11111111111112,1.0,0.0031618372608727945,1.485342019543974,0.9802631578947368,0.20000000000000004,0.3267543859649123,0.33333333333333337,Balanced,IndigoViet UM-09,IndigoViet UM-04,IndigoViet UM-09 → IndigoViet UM-04
frozenset({'HanoiStreet UM-23'}),frozenset({'HanoiStreet UM-03'}),0.006514657980456026,0.029315960912052116,0.006514657980456026,1.0,34.111111111111114,1.0,0.006323674521745589,inf,0.9770491803278688,0.2222222222222222,1.0,0.6111111111111112,Balanced,HanoiStreet UM-23,HanoiStreet UM-03,HanoiStreet UM-23 → HanoiStreet UM-03
frozenset({'HanoiStreet UM-03'}),frozenset({'HanoiStreet UM-23'}),0.029315960912052116,0.006514657980456026,0.006514657980456026,0.22222222222222224,34.111111111111114,1.0,0.006323674521745589,1.2773382968822709,1.0,0.2222222222222222,0.21712204007285976,0.6111111111111112,Balanced,HanoiStreet UM-03,HanoiStreet UM-23,HanoiStreet UM-03 → HanoiStreet UM-23
frozenset({'SaigonFlex UM-81'}),frozenset({'SaigonFlex UM-11'}),0.003257328990228013,0.03257328990228013,0.003257328990228013,1.0,30.7,1.0,0.003151227068722215,inf,0.9705882352941178,0.1,1.0,0.55,Balanced,SaigonFlex UM-81,SaigonFlex UM-11,SaigonFlex UM-81 → SaigonFlex UM-11
frozenset({'MekongFit UM-08'}),frozenset({'MekongFit UM-06'}),0.006514657980456026,0.016286644951140065,0.003257328990228013,0.5,30.7,1.0,0.003151227068722215,1.9674267100977199,0.9737704918032788,0.16666666666666669,0.4917218543046358,0.35,Balanced,MekongFit UM-08,MekongFit UM-06,MekongFit UM-08 → MekongFit UM-06
frozenset({'VietMotion UM-01'}),frozenset({'MekongFit UM-06'}),0.006514657980456026,0.016286644951140065,0.003257328990228013,0.5,30.7,1.0,0.003151227068722215,1.9674267100977199,0.9737704918032788,0.16666666666666669,0.4917218543046358,0.35,Balanced,VietMotion UM-01,MekongFit UM-06,VietMotion UM-01 → MekongFit UM-06
frozenset({'MekongFit UM-06'}),frozenset({'MekongFit UM-08'}),0.016286644951140065,0.006514657980456026,0.003257328990228013,0.2,30.7,1.0,0.003151227068722215,1.24185667752443,0.9834437086092717,0.16666666666666669,0.19475409836065574,0.35,Balanced,MekongFit UM-06,MekongFit UM-08,MekongFit UM-06 → MekongFit UM-08
frozenset({'MekongFit UM-06'}),frozenset({'VietMotion UM-01'}),0.016286644951140065,0.006514657980456026,0.003257328990228013,0.2,30.7,1.0,0.003151227068722215,1.24185667752443,0.9834437086092717,0.16666666666666669,0.19475409836065574,0.35,Balanced,MekongFit UM-06,VietMotion UM-01,MekongFit UM-06 → VietMotion UM-01
frozenset({'SaigonFlex UM-45'}),frozenset({'UrbanVN UM-02'}),0.003257328990228013,0.035830618892508145,0.003257328990228013,1.0,27.909090909090907,1.0,0.003140616876571635,inf,0.9673202614379086,0.09090909090909091,1.0,0.5454545454545454,Balanced,SaigonFlex UM-45,UrbanVN UM-02,SaigonFlex UM-45 → UrbanVN UM-02
frozenset({'SaigonFlex UM-56'}),frozenset({'SaigonFlex UM-75'}),0.003257328990228013,0.035830618892508145,0.003257328990228013,1.0,27.909090909090907,1.0,0.003140616876571635,inf,0.9673202614379086,0.09090909090909091,1.0,0.5454545454545454,Balanced,SaigonFlex UM-56,SaigonFlex UM-75,SaigonFlex UM-56 → SaigonFlex UM-75
frozenset({'DragonWear UM-20'}),frozenset({'DragonWear UM-42'}),0.006514657980456026,0.019543973941368076,0.003257328990228013,0.5,25.583333333333336,1.0,0.003130006684421055,1.9609120521172638,0.9672131147540983,0.14285714285714288,0.4900332225913621,0.33333333333333337,Balanced,DragonWear UM-20,DragonWear UM-42,DragonWear UM-20 → DragonWear UM-42
frozenset({'SaigonFlex UM-61'}),"frozenset({'SaigonFlex UM-11', 'SaigonFlex UM-54'})",0.009771986970684038,0.013029315960912053,0.003257328990228013,0.33333333333333337,25.583333333333336,1.0,0.003130006684421055,1.480456026058632,0.9703947368421053,0.16666666666666669,0.3245324532453246,0.2916666666666667,Balanced,SaigonFlex UM-61,SaigonFlex UM-11 + SaigonFlex UM-54,SaigonFlex UM-61 → SaigonFlex UM-11 + SaigonFlex UM-54
"frozenset({'SaigonFlex UM-11', 'SaigonFlex UM-54'})",frozenset({'SaigonFlex UM-61'}),0.013029315960912053,0.009771986970684038,0.003257328990228013,0.25,25.583333333333336,1.0,0.003130006684421055,1.3203040173724212,0.9735973597359735,0.16666666666666669,0.2425986842105263,0.2916666666666667,Balanced,SaigonFlex UM-11 + SaigonFlex UM-54,SaigonFlex UM-61,SaigonFlex UM-11 + SaigonFlex UM-54 → SaigonFlex UM-61
frozenset({'DragonWear UM-21'}),frozenset({'SaigonFlex UM-07'}),0.003257328990228013,0.04234527687296417,0.003257328990228013,1.0,23.615384615384617,1.0,0.0031193964922704752,inf,0.9607843137254902,0.07692307692307693,1.0,0.5384615384615384,Balanced,DragonWear UM-21,SaigonFlex UM-07,DragonWear UM-21 → SaigonFlex UM-07
frozenset({'SaigonFlex UM-13'}),frozenset({'SaigonFlex UM-07'}),0.003257328990228013,0.04234527687296417,0.003257328990228013,1.0,23.615384615384617,1.0,0.0031193964922704752,inf,0.9607843137254902,0.07692307692307693,1.0,0.5384615384615384,Balanced,SaigonFlex UM-13,SaigonFlex UM-07,SaigonFlex UM-13 → SaigonFlex UM-07
frozenset({'MekongFit UM-11'}),frozenset({'SaigonFlex UM-62'}),0.006514657980456026,0.02280130293159609,0.003257328990228013,0.5,21.92857142857143,1.0,0.003108786300119895,1.9543973941368078,0.960655737704918,0.12500000000000003,0.48833333333333334,0.32142857142857145,Balanced,MekongFit UM-11,SaigonFlex UM-62,MekongFit UM-11 → SaigonFlex UM-62
frozenset({'SaigonFlex UM-84'}),frozenset({'SaigonFlex UM-15'}),0.003257328990228013,0.05211726384364821,0.003257328990228013,1.0,19.1875,1.0,0.0030875659158187355,inf,0.9509803921568628,0.0625,1.0,0.53125,Balanced,SaigonFlex UM-84,SaigonFlex UM-15,SaigonFlex UM-84 → SaigonFlex UM-15
frozenset({'MekongFit UM-01'}),frozenset({'SaigonFlex UM-14'}),0.006514657980456026,0.026058631921824105,0.003257328990228013,0.5,19.1875,1.0,0.0030875659158187355,1.9478827361563518,0.9540983606557377,0.11111111111111112,0.4866220735785953,0.3125,Balanced,MekongFit UM-01,SaigonFlex UM-14,MekongFit UM-01 → SaigonFlex UM-14
frozenset({'BambooCraft UM-13'}),frozenset({'MekongFit UM-14'}),0.013029315960912053,0.013029315960912053,0.003257328990228013,0.25,19.1875,1.0,0.0030875659158187355,1.3159609120521172,0.9603960396039604,0.14285714285714288,0.2400990099009901,0.25,Balanced,BambooCraft UM-13,MekongFit UM-14,BambooCraft UM-13 → MekongFit UM-14
frozenset({'MekongFit UM-14'}),frozenset({'BambooCraft UM-13'}),0.013029315960912053,0.013029315960912053,0.003257328990228013,0.25,19.1875,1.0,0.0030875659158187355,1.3159609120521172,0.9603960396039604,0.14285714285714288,0.2400990099009901,0.25,Balanced,MekongFit UM-14,BambooCraft UM-13,MekongFit UM-14 → BambooCraft UM-13
frozenset({'VietMotion UM-10'}),frozenset({'UrbanVN UM-01'}),0.013029315960912053,0.013029315960912053,0.003257328990228013,0.25,19.1875,1.0,0.0030875659158187355,1.3159609120521172,0.9603960396039604,0.14285714285714288,0.2400990099009901,0.25,Balanced,VietMotion UM-10,UrbanVN UM-01,VietMotion UM-10 → UrbanVN UM-01
frozenset({'UrbanVN UM-01'}),frozenset({'VietMotion UM-10'}),0.013029315960912053,0.013029315960912053,0.003257328990228013,0.25,19.1875,1.0,0.0030875659158187355,1.3159609120521172,0.9603960396039604,0.14285714285714288,0.2400990099009901,0.25,Balanced,UrbanVN UM-01,VietMotion UM-10,UrbanVN UM-01 → VietMotion UM-10
"frozenset({'SaigonFlex UM-61', 'SaigonFlex UM-54'})",frozenset({'SaigonFlex UM-11'}),0.006514657980456026,0.03257328990228013,0.003257328990228013,0.5,15.35,1.0,0.0030451251472164162,1.9348534201954397,0.940983606557377,0.09090909090909091,0.48316498316498313,0.3,Balanced,SaigonFlex UM-54 + SaigonFlex UM-61,SaigonFlex UM-11,SaigonFlex UM-54 + SaigonFlex UM-61 → SaigonFlex UM-11
frozenset({'IndigoViet UM-09'}),frozenset({'SaigonFlex UM-76'}),0.009771986970684038,0.02280130293159609,0.003257328990228013,0.33333333333333337,14.61904761904762,1.0,0.0030345149550658366,1.4657980456026058,0.9407894736842106,0.11111111111111112,0.3177777777777778,0.23809523809523814,Balanced,IndigoViet UM-09,SaigonFlex UM-76,IndigoViet UM-09 → SaigonFlex UM-76
frozenset({'UrbanVN UM-01'}),frozenset({'UrbanVN UM-02'}),0.013029315960912053,0.035830618892508145,0.006514657980456026,0.5,13.954545454545453,1.0,0.006047809525830513,1.9283387622149837,0.9405940594059405,0.15384615384615385,0.4814189189189189,0.34090909090909094,Balanced,UrbanVN UM-01,UrbanVN UM-02,UrbanVN UM-01 → UrbanVN UM-02
frozenset({'SaigonFlex UM-76'}),frozenset({'SaigonFlex UM-07'}),0.02280130293159609,0.04234527687296417,0.013029315960912053,0.5714285714285715,13.494505494505496,1.0,0.012063788475209287,2.2345276872964175,0.9475000000000001,0.25,0.5524781341107873,0.4395604395604396,Balanced,SaigonFlex UM-76,SaigonFlex UM-07,SaigonFlex UM-76 → SaigonFlex UM-07
frozenset({'SaigonFlex UM-07'}),frozenset({'SaigonFlex UM-76'}),0.04234527687296417,0.02280130293159609,0.013029315960912053,0.3076923076923077,13.494505494505496,1.0,0.012063788475209287,1.4115092290988056,0.9668367346938777,0.25,0.2915384615384615,0.4395604395604396,Balanced,SaigonFlex UM-07,SaigonFlex UM-76,SaigonFlex UM-07 → SaigonFlex UM-76
frozenset({'HanoiStreet UM-06'}),frozenset({'SaigonFlex UM-54'}),0.003257328990228013,0.0749185667752443,0.003257328990228013,1.0,13.347826086956522,1.0,0.0030132945707646765,inf,0.9281045751633987,0.043478260869565216,1.0,0.5217391304347826,Balanced,HanoiStreet UM-06,SaigonFlex UM-54,HanoiStreet UM-06 → SaigonFlex UM-54
frozenset({'SaigonFlex UM-00'}),frozenset({'SaigonFlex UM-48'}),0.003257328990228013,0.0749185667752443,0.003257328990228013,1.0,13.347826086956522,1.0,0.0030132945707646765,inf,0.9281045751633987,0.043478260869565216,1.0,0.5217391304347826,Balanced,SaigonFlex UM-00,SaigonFlex UM-48,SaigonFlex UM-00 → SaigonFlex UM-48
frozenset({'SaigonFlex UM-99'}),frozenset({'SaigonFlex UM-54'}),0.003257328990228013,0.0749185667752443,0.003257328990228013,1.0,13.347826086956522,1.0,0.0030132945707646765,inf,0.9281045751633987,0.043478260869565216,1.0,0.5217391304347826,Balanced,SaigonFlex UM-99,SaigonFlex UM-54,SaigonFlex UM-99 → SaigonFlex UM-54
"frozenset({'SaigonFlex UM-11', 'SaigonFlex UM-61'})",frozenset({'SaigonFlex UM-54'}),0.003257328990228013,0.0749185667752443,0.003257328990228013,1.0,13.347826086956522,1.0,0.0030132945707646765,inf,0.9281045751633987,0.043478260869565216,1.0,0.5217391304347826,Balanced,SaigonFlex UM-11 + SaigonFlex UM-61,SaigonFlex UM-54,SaigonFlex UM-11 + SaigonFlex UM-61 → SaigonFlex UM-54
frozenset({'SaigonFlex UM-62'}),frozenset({'SaigonFlex UM-11'}),0.02280130293159609,0.03257328990228013,0.009771986970684038,0.42857142857142855,13.157142857142857,1.0,0.009029273520143448,1.6929967426710097,0.9455555555555555,0.21428571428571427,0.4093314093314093,0.36428571428571427,Balanced,SaigonFlex UM-62,SaigonFlex UM-11,SaigonFlex UM-62 → SaigonFlex UM-11
frozenset({'SaigonFlex UM-11'}),frozenset({'SaigonFlex UM-62'}),0.03257328990228013,0.02280130293159609,0.009771986970684038,0.3,13.157142857142857,1.0,0.009029273520143448,1.3959981386691485,0.9551066217732883,0.21428571428571427,0.2836666666666666,0.36428571428571427,Balanced,SaigonFlex UM-11,SaigonFlex UM-62,SaigonFlex UM-11 → SaigonFlex UM-62
frozenset({'SaigonFlex UM-75'}),frozenset({'SaigonFlex UM-66'}),0.035830618892508145,0.02280130293159609,0.009771986970684038,0.2727272727272727,11.96103896103896,1.0,0.00895500217508939,1.3436482084690553,0.9504504504504504,0.19999999999999998,0.25575757575757574,0.35064935064935066,Balanced,SaigonFlex UM-75,SaigonFlex UM-66,SaigonFlex UM-75 → SaigonFlex UM-66
frozenset({'SaigonFlex UM-66'}),frozenset({'SaigonFlex UM-75'}),0.02280130293159609,0.035830618892508145,0.009771986970684038,0.42857142857142855,11.961038961038959,1.0,0.00895500217508939,1.6872964169381108,0.9377777777777777,0.19999999999999998,0.4073359073359073,0.35064935064935066,Balanced,SaigonFlex UM-66,SaigonFlex UM-75,SaigonFlex UM-66 → SaigonFlex UM-75
frozenset({'MekongFit UM-10'}),frozenset({'SaigonFlex UM-80'}),0.003257328990228013,0.08469055374592833,0.003257328990228013,1.0,11.807692307692308,1.0,0.0029814639943129373,inf,0.9183006535947713,0.038461538461538464,1.0,0.5192307692307693,Balanced,MekongFit UM-10,SaigonFlex UM-80,MekongFit UM-10 → SaigonFlex UM-80
frozenset({'MekongFit UM-16'}),frozenset({'SaigonFlex UM-07'}),0.006514657980456026,0.04234527687296417,0.003257328990228013,0.5,11.807692307692308,1.0,0.0029814639943129373,1.9153094462540716,0.921311475409836,0.07142857142857144,0.477891156462585,0.28846153846153844,Balanced,MekongFit UM-16,SaigonFlex UM-07,MekongFit UM-16 → SaigonFlex UM-07
frozenset({'SaigonFlex UM-89'}),frozenset({'SaigonFlex UM-38'}),0.003257328990228013,0.08794788273615635,0.003257328990228013,1.0,11.37037037037037,1.0,0.0029708538021623572,inf,0.9150326797385622,0.03703703703703704,1.0,0.5185185185185185,Balanced,SaigonFlex UM-89,SaigonFlex UM-38,SaigonFlex UM-89 → SaigonFlex UM-38
frozenset({'MekongFit UM-08'}),frozenset({'SaigonFlex UM-72'}),0.006514657980456026,0.04560260586319218,0.003257328990228013,0.5,10.964285714285715,1.0,0.0029602436100117776,1.9087947882736156,0.9147540983606558,0.06666666666666667,0.4761092150170648,0.2857142857142857,Balanced,MekongFit UM-08,SaigonFlex UM-72,MekongFit UM-08 → SaigonFlex UM-72
frozenset({'SaigonFlex UM-65'}),frozenset({'SaigonFlex UM-37'}),0.006514657980456026,0.04560260586319218,0.003257328990228013,0.5,10.964285714285715,1.0,0.0029602436100117776,1.9087947882736156,0.9147540983606558,0.06666666666666667,0.4761092150170648,0.2857142857142857,Balanced,SaigonFlex UM-65,SaigonFlex UM-37,SaigonFlex UM-65 → SaigonFlex UM-37
frozenset({'SaigonFlex UM-52'}),frozenset({'SaigonFlex UM-72'}),0.006514657980456026,0.04560260586319218,0.003257328990228013,0.5,10.964285714285715,1.0,0.0029602436100117776,1.9087947882736156,0.9147540983606558,0.06666666666666667,0.4761092150170648,0.2857142857142857,Balanced,SaigonFlex UM-52,SaigonFlex UM-72,SaigonFlex UM-52 → SaigonFlex UM-72
frozenset({'SaigonFlex UM-02'}),frozenset({'SaigonFlex UM-92'}),0.003257328990228013,0.09446254071661238,0.003257328990228013,1.0,10.586206896551724,1.0,0.0029496334178611976,inf,0.9084967320261439,0.034482758620689655,1.0,0.5172413793103449,Balanced,SaigonFlex UM-02,SaigonFlex UM-92,SaigonFlex UM-02 → SaigonFlex UM-92
