customer_id,Recency,Frequency,Monetary,R_Rank,F_Rank,M_Rank,R_Score,F_Score,M_Score,Segment
9349,940,2,58006.17,11738.0,22924.0,29274.0,Low,Low,High,Key At Risk Customer
9357,489,1,7787.92,25820.0,1.0,4950.0,High,Low,Low,General Potential Customer
9362,334,1,41499.08,29950.0,1.0,23452.0,High,Low,Low,General Potential Customer
9365,968,2,73337.75,10703.0,22924.0,33500.0,Low,Low,High,Key At Risk Customer
9366,306,1,24403.28,30922.0,1.0,15469.0,High,Low,Low,General Potential Customer
9383,1220,2,23807.329999999998,5602.0,22924.0,15159.0,Low,Low,Low,Lost
9389,1251,1,14643.8,4786.0,1.0,9994.0,Low,Low,Low,Lost
9390,1046,1,13221.22,8236.0,1.0,9114.0,Low,Low,Low,Lost
9391,216,2,57004.42,37172.0,22924.0,28909.0,High,Low,High,Key Potential Customer
9393,453,2,155122.96000000002,26994.0,22924.0,45147.0,High,Low,High,Key Potential Customer
9394,973,1,25744.7,10599.0,1.0,16263.0,Low,Low,Low,Lost
9395,1081,1,5813.63,7827.0,1.0,3426.0,Low,Low,Low,Lost
9396,215,2,87389.5,37316.0,22924.0,36723.0,High,Low,High,Key Potential Customer
9398,831,1,39190.72,14864.0,1.0,22498.0,Low,Low,Low,Lost
9400,676,2,85805.5,17570.0,22924.0,36377.0,Low,Low,High,Key At Risk Customer
9402,1001,3,62852.15,9512.0,34108.0,30737.0,Low,High,High,Key Loyal Customer
9403,610,1,70345.6,20462.0,1.0,32766.0,Low,Low,High,Key At Risk Customer
9405,589,2,10289.47,21382.0,22924.0,6937.0,Low,Low,Low,Lost
9406,276,1,3927.2,32774.0,1.0,1844.0,High,Low,Low,General Potential Customer
9407,1260,1,17254.36,4555.0,1.0,11569.0,Low,Low,Low,Lost
9410,239,3,56183.350000000006,35574.0,34108.0,28652.0,High,High,High,Key Valuable Customer
9411,1070,1,11458.88,7945.0,1.0,7833.0,Low,Low,Low,Lost
9412,225,2,20075.51,36505.0,22924.0,13151.0,High,Low,Low,General Potential Customer
9417,63,4,45930.75,46945.0,40491.0,25101.0,High,High,Low,General Valuable Customer
9418,119,5,134782.25,44029.0,44141.0,43449.0,High,High,High,Key Valuable Customer
9419,607,4,70231.77,20647.0,40491.0,32736.0,Low,High,High,Key Loyal Customer
9420,828,3,79536.5,14936.0,34108.0,34979.0,Low,High,High,Key Loyal Customer
9426,200,1,21699.28,38497.0,1.0,14040.0,High,Low,Low,General Potential Customer
9428,1240,1,5790.44,5058.0,1.0,3405.0,Low,Low,Low,Lost
9429,1360,2,100977.08,1747.0,22924.0,39235.0,Low,Low,High,Key At Risk Customer
9430,195,4,139396.97,38866.0,40491.0,43896.0,High,High,High,Key Valuable Customer
9431,88,8,393782.36,45800.0,48833.0,49985.0,High,High,High,Key Valuable Customer
9432,1369,1,33285.81,1550.0,1.0,19895.0,Low,Low,Low,Lost
9434,237,5,168890.29,35680.0,44141.0,46040.0,High,High,High,Key Valuable Customer
9436,956,2,31428.13,11051.0,22924.0,19043.0,Low,Low,Low,Lost
9437,247,2,36126.55,35017.0,22924.0,21219.0,High,Low,Low,General Potential Customer
9438,200,4,90972.7,38497.0,40491.0,37469.0,High,High,High,Key Valuable Customer
9439,186,4,73060.12,39549.0,40491.0,33434.0,High,High,High,Key Valuable Customer
9440,550,8,294293.37,23350.0,48833.0,49442.0,Low,High,High,Key Loyal Customer
9441,1405,1,11469.81,713.0,1.0,7838.0,Low,Low,Low,Lost
9442,487,3,56416.89,25960.0,34108.0,28729.0,High,High,High,Key Valuable Customer
9443,602,1,36905.12,20773.0,1.0,21516.0,Low,Low,Low,Lost
9447,1395,1,30068.64,836.0,1.0,18368.0,Low,Low,Low,Lost
9449,1407,1,16692.66,662.0,1.0,11227.0,Low,Low,Low,Lost
9453,733,1,1619.66,16703.0,1.0,412.0,Low,Low,Low,Lost
9454,994,2,47501.130000000005,9727.0,22924.0,25667.0,Low,Low,High,Key At Risk Customer
9455,187,2,37731.479999999996,39426.0,22924.0,21858.0,High,Low,Low,General Potential Customer
9466,899,1,27069.69,12927.0,1.0,16912.0,Low,Low,Low,Lost
9470,230,1,50331.95,36115.0,1.0,26736.0,High,Low,High,Key Potential Customer
9471,262,2,133690.92,33906.0,22924.0,43358.0,High,Low,High,Key Potential Customer
9472,616,4,85472.65,20071.0,40491.0,36321.0,Low,High,High,Key Loyal Customer
9473,625,1,52681.88,19710.0,1.0,27563.0,Low,Low,High,Key At Risk Customer
9474,570,1,21469.38,22368.0,1.0,13913.0,Low,Low,Low,Lost
9475,4,5,66940.43,49819.0,44141.0,31872.0,High,High,High,Key Valuable Customer
9476,528,1,11527.08,24239.0,1.0,7884.0,Low,Low,Low,Lost
9477,282,2,70255.65,32182.0,22924.0,32743.0,High,Low,High,Key Potential Customer
9478,154,1,4731.09,41638.0,1.0,2522.0,High,Low,Low,General Potential Customer
9479,285,3,128981.23999999999,31921.0,34108.0,42910.0,High,High,High,Key Valuable Customer
9480,1204,1,28580.83,5910.0,1.0,17687.0,Low,Low,Low,Lost
9482,640,1,22621.54,18971.0,1.0,14561.0,Low,Low,Low,Lost
9487,1057,3,116815.89000000001,8083.0,34108.0,41521.0,Low,High,High,Key Loyal Customer
9489,533,3,63589.28,24048.0,34108.0,30923.0,Low,High,High,Key Loyal Customer
9496,13,1,7832.83,49191.0,1.0,5000.0,High,Low,Low,General Potential Customer
9499,164,2,99326.1,41020.0,22924.0,38967.0,High,Low,High,Key Potential Customer
9501,998,1,17746.08,9597.0,1.0,11865.0,Low,Low,Low,Lost
9506,244,3,76204.11,35297.0,34108.0,34194.0,High,High,High,Key Valuable Customer
9507,46,3,240043.46000000002,47650.0,34108.0,48615.0,High,High,High,Key Valuable Customer
9513,524,2,55695.89,24370.0,22924.0,28492.0,Low,Low,High,Key At Risk Customer
9516,278,2,121617.95999999999,32474.0,22924.0,42123.0,High,Low,High,Key Potential Customer
9517,143,2,58903.33,42336.0,22924.0,29544.0,High,Low,High,Key Potential Customer
9519,559,1,8860.84,22860.0,1.0,5820.0,Low,Low,Low,Lost
9520,1287,1,24704.89,3800.0,1.0,15652.0,Low,Low,Low,Lost
9521,1272,2,24814.879999999997,4267.0,22924.0,15705.0,Low,Low,Low,Lost
9522,468,7,164034.18,26521.0,47928.0,45750.0,High,High,High,Key Valuable Customer
9524,508,3,51742.3,25090.0,34108.0,27249.0,Low,High,High,Key Loyal Customer
9525,213,4,86967.14,37595.0,40491.0,36643.0,High,High,High,Key Valuable Customer
9528,123,3,26462.09,43722.0,34108.0,16625.0,High,High,Low,General Valuable Customer
9530,1169,1,10105.16,6490.0,1.0,6779.0,Low,Low,Low,Lost
9536,531,1,34975.03,24116.0,1.0,20648.0,Low,Low,Low,Lost
9537,133,1,27592.78,42905.0,1.0,17193.0,High,Low,Low,General Potential Customer
9538,367,1,18685.57,29116.0,1.0,12410.0,High,Low,Low,General Potential Customer
9544,921,3,156143.05,12219.0,34108.0,45216.0,Low,High,High,Key Loyal Customer
9552,1033,1,60084.96,8423.0,1.0,29926.0,Low,Low,High,Key At Risk Customer
9554,615,1,38687.61,20116.0,1.0,22294.0,Low,Low,Low,Lost
9555,616,1,55544.16,20071.0,1.0,28439.0,Low,Low,High,Key At Risk Customer
9557,554,2,144711.38,23102.0,22924.0,44341.0,Low,Low,High,Key At Risk Customer
9558,581,1,13460.28,21769.0,1.0,9286.0,Low,Low,Low,Lost
9559,112,4,152639.88,44355.0,40491.0,44949.0,High,High,High,Key Valuable Customer
9560,285,2,35788.98,31921.0,22924.0,21037.0,High,Low,Low,General Potential Customer
9565,1191,1,70215.41,6174.0,1.0,32733.0,Low,Low,High,Key At Risk Customer
9566,493,4,68039.67,25628.0,40491.0,32178.0,High,High,High,Key Valuable Customer
9567,168,4,96164.82999999999,40763.0,40491.0,38425.0,High,High,High,Key Valuable Customer
9568,213,2,63700.97,37595.0,22924.0,30958.0,High,Low,High,Key Potential Customer
9569,187,6,176032.03,39426.0,46492.0,46463.0,High,High,High,Key Valuable Customer
9570,742,1,5160.34,16421.0,1.0,2894.0,Low,Low,Low,Lost
9576,1187,1,51245.8,6293.0,1.0,27058.0,Low,Low,High,Key At Risk Customer
9577,104,2,62798.15,44810.0,22924.0,30716.0,High,Low,High,Key Potential Customer
9578,934,1,42793.76,11863.0,1.0,23949.0,Low,Low,Low,Lost
9580,1322,1,73612.63,2698.0,1.0,33561.0,Low,Low,High,Key At Risk Customer
9583,540,1,7416.98,23780.0,1.0,4689.0,Low,Low,Low,Lost
9585,167,1,30707.03,40826.0,1.0,18680.0,High,Low,Low,General Potential Customer
9597,986,1,11639.52,9993.0,1.0,7964.0,Low,Low,Low,Lost
9601,124,2,49075.25,43610.0,22924.0,26254.0,High,Low,High,Key Potential Customer
9604,215,1,5374.6,37316.0,1.0,3055.0,High,Low,Low,General Potential Customer
9607,605,1,20698.52,20687.0,1.0,13513.0,Low,Low,Low,Lost
9610,1414,1,11076.07,551.0,1.0,7513.0,Low,Low,Low,Lost
9611,234,2,79136.22,35854.0,22924.0,34900.0,High,Low,High,Key Potential Customer
9612,1373,1,20772.84,1350.0,1.0,13565.0,Low,Low,Low,Lost
9614,981,1,153717.28,10175.0,1.0,45034.0,Low,Low,High,Key At Risk Customer
9615,221,1,21594.12,36788.0,1.0,13994.0,High,Low,Low,General Potential Customer
9616,1426,1,6981.14,399.0,1.0,4366.0,Low,Low,Low,Lost
9617,123,4,120696.81999999999,43722.0,40491.0,42014.0,High,High,High,Key Valuable Customer
9618,689,3,137504.55,17296.0,34108.0,43721.0,Low,High,High,Key Loyal Customer
9619,520,5,104836.13,24530.0,44141.0,39862.0,Low,High,High,Key Loyal Customer
9620,502,4,80036.79,25293.0,40491.0,35132.0,High,High,High,Key Valuable Customer
9621,1013,2,65132.44,8895.0,22924.0,31395.0,Low,Low,High,Key At Risk Customer
9623,802,2,72141.98000000001,15440.0,22924.0,33219.0,Low,Low,High,Key At Risk Customer
9625,931,1,23505.24,11937.0,1.0,14995.0,Low,Low,Low,Lost
9626,95,4,75700.36,45412.0,40491.0,34067.0,High,High,High,Key Valuable Customer
9628,976,2,79730.52,10424.0,22924.0,35030.0,Low,Low,High,Key At Risk Customer
9630,274,1,24713.78,33101.0,1.0,15656.0,High,Low,Low,General Potential Customer
9635,199,2,40289.3,38582.0,22924.0,22984.0,High,Low,Low,General Potential Customer
9636,72,2,61815.6,46453.0,22924.0,30440.0,High,Low,High,Key Potential Customer
9637,37,1,20430.85,47968.0,1.0,13366.0,High,Low,Low,General Potential Customer
9639,183,2,134341.07,39936.0,22924.0,43414.0,High,Low,High,Key Potential Customer
9640,559,1,42893.04,22860.0,1.0,23981.0,Low,Low,Low,Lost
9643,1386,1,28390.5,988.0,1.0,17611.0,Low,Low,Low,Lost
9660,927,1,5334.88,12064.0,1.0,3018.0,Low,Low,Low,Lost
9662,214,1,20344.31,37445.0,1.0,13302.0,High,Low,Low,General Potential Customer
9669,530,3,54842.4,24154.0,34108.0,28207.0,Low,High,High,Key Loyal Customer
9672,110,3,36855.76,44507.0,34108.0,21494.0,High,High,Low,General Valuable Customer
9674,1435,1,2072.98,253.0,1.0,639.0,Low,Low,Low,Lost
9686,744,1,1972.05,16385.0,1.0,569.0,Low,Low,Low,Lost
9687,1057,1,23616.55,8083.0,1.0,15053.0,Low,Low,Low,Lost
9688,1405,1,30729.06,713.0,1.0,18696.0,Low,Low,Low,Lost
9689,1312,1,36418.74,3017.0,1.0,21326.0,Low,Low,Low,Lost
9692,208,3,49512.8,37976.0,34108.0,26417.0,High,High,High,Key Valuable Customer
9694,1316,1,31853.68,2887.0,1.0,19247.0,Low,Low,Low,Lost
9695,1064,2,52235.81,8021.0,22924.0,27404.0,Low,Low,High,Key At Risk Customer
9696,458,2,24060.980000000003,26861.0,22924.0,15298.0,High,Low,Low,General Potential Customer
9697,655,2,24302.7,18188.0,22924.0,15421.0,Low,Low,Low,Lost
9699,220,4,51103.47,36896.0,40491.0,27010.0,High,High,High,Key Valuable Customer
9700,461,2,28075.879999999997,26719.0,22924.0,17434.0,High,Low,Low,General Potential Customer
9706,953,1,5411.7,11160.0,1.0,3077.0,Low,Low,Low,Lost
9707,954,1,3025.76,11121.0,1.0,1166.0,Low,Low,Low,Lost
9708,1010,2,38395.520000000004,9028.0,22924.0,22171.0,Low,Low,Low,Lost
9709,155,1,11037.39,41590.0,1.0,7486.0,High,Low,Low,General Potential Customer
9710,1052,1,15511.53,8133.0,1.0,10530.0,Low,Low,Low,Lost
9712,548,1,25009.88,23505.0,1.0,15825.0,Low,Low,Low,Lost
9720,645,1,22795.48,18603.0,1.0,14650.0,Low,Low,Low,Lost
9723,213,3,150216.24,37595.0,34108.0,44755.0,High,High,High,Key Valuable Customer
9727,740,1,11094.14,16486.0,1.0,7532.0,Low,Low,Low,Lost
9733,236,2,78030.45999999999,35716.0,22924.0,34646.0,High,Low,High,Key Potential Customer
9735,918,1,40225.69,12332.0,1.0,22959.0,Low,Low,Low,Lost
9737,570,1,9048.47,22368.0,1.0,6003.0,Low,Low,Low,Lost
9738,541,2,70423.69,23739.0,22924.0,32782.0,Low,Low,High,Key At Risk Customer
9739,503,5,166651.45,25260.0,44141.0,45897.0,High,High,High,Key Valuable Customer
9740,1019,3,20205.89,8700.0,34108.0,13213.0,Low,High,Low,General Loyal Customer
9744,518,1,20330.24,24708.0,1.0,13293.0,Low,Low,Low,Lost
9748,772,1,56019.46,15919.0,1.0,28600.0,Low,Low,High,Key At Risk Customer
9752,1373,1,28316.85,1350.0,1.0,17578.0,Low,Low,Low,Lost
9753,1011,1,4960.71,8976.0,1.0,2722.0,Low,Low,Low,Lost
9755,993,1,23951.99,9753.0,1.0,15240.0,Low,Low,Low,Lost
9757,99,1,38710.0,45091.0,1.0,22305.0,High,Low,Low,General Potential Customer
9758,149,1,61183.62,42071.0,1.0,30257.0,High,Low,High,Key Potential Customer
9759,1206,1,15689.21,5882.0,1.0,10636.0,Low,Low,Low,Lost
9760,191,1,12186.24,39148.0,1.0,8373.0,High,Low,Low,General Potential Customer
9761,627,1,29195.58,19600.0,1.0,17950.0,Low,Low,Low,Lost
9763,624,1,9695.24,19743.0,1.0,6484.0,Low,Low,Low,Lost
9766,1233,1,11082.3,5215.0,1.0,7516.0,Low,Low,Low,Lost
9771,305,2,101201.58,30986.0,22924.0,39284.0,High,Low,High,Key Potential Customer
9772,8,3,79905.48000000001,49534.0,34108.0,35089.0,High,High,High,Key Valuable Customer
9773,1004,2,65788.91,9352.0,22924.0,31573.0,Low,Low,High,Key At Risk Customer
9775,18,1,30322.6,48905.0,1.0,18487.0,High,Low,Low,General Potential Customer
9778,643,1,39513.55,18693.0,1.0,22642.0,Low,Low,Low,Lost
9781,520,2,22763.16,24530.0,22924.0,14631.0,Low,Low,Low,Lost
9785,191,4,55234.53,39148.0,40491.0,28329.0,High,High,High,Key Valuable Customer
9786,286,2,55698.649999999994,31862.0,22924.0,28493.0,High,Low,High,Key Potential Customer
9787,134,2,40556.25,42856.0,22924.0,23090.0,High,Low,Low,General Potential Customer
9788,186,2,19104.21,39549.0,22924.0,12628.0,High,Low,Low,General Potential Customer
9789,170,2,88645.69,40633.0,22924.0,36989.0,High,Low,High,Key Potential Customer
9790,260,3,87535.94,34075.0,34108.0,36756.0,High,High,High,Key Valuable Customer
9792,262,2,48234.77,33906.0,22924.0,25968.0,High,Low,High,Key Potential Customer
9793,518,1,35735.55,24708.0,1.0,21006.0,Low,Low,Low,Lost
9796,642,1,9910.14,18738.0,1.0,6628.0,Low,Low,Low,Lost
9798,796,1,19606.59,15534.0,1.0,12884.0,Low,Low,Low,Lost
9799,826,2,112393.83,14980.0,22924.0,40939.0,Low,Low,High,Key At Risk Customer
9800,640,1,10286.34,18971.0,1.0,6931.0,Low,Low,Low,Lost
9806,306,2,83073.76000000001,30922.0,22924.0,35791.0,High,Low,High,Key Potential Customer
9807,530,2,86522.53,24154.0,22924.0,36525.0,Low,Low,High,Key At Risk Customer
9808,642,2,18219.75,18738.0,22924.0,12141.0,Low,Low,Low,Lost
9809,215,3,143425.94,37316.0,34108.0,44235.0,High,High,High,Key Valuable Customer
9810,574,6,100943.73000000001,22222.0,46492.0,39230.0,Low,High,High,Key Loyal Customer
9830,1307,1,16122.81,3300.0,1.0,10906.0,Low,Low,Low,Lost
9835,852,1,9770.64,14400.0,1.0,6537.0,Low,Low,Low,Lost
9836,235,2,49248.8,35785.0,22924.0,26323.0,High,Low,High,Key Potential Customer
9846,1112,1,28094.62,7321.0,1.0,17445.0,Low,Low,Low,Lost
9847,1348,1,25554.78,2024.0,1.0,16154.0,Low,Low,Low,Lost
9870,1016,1,16137.72,8800.0,1.0,10916.0,Low,Low,Low,Lost
9871,492,1,3387.42,25677.0,1.0,1431.0,High,Low,Low,General Potential Customer
9872,480,1,22246.79,26193.0,1.0,14344.0,High,Low,Low,General Potential Customer
9873,1195,1,4098.04,6097.0,1.0,1993.0,Low,Low,Low,Lost
9874,789,1,14126.4,15705.0,1.0,9685.0,Low,Low,Low,Lost
9879,369,1,6901.76,29008.0,1.0,4296.0,High,Low,Low,General Potential Customer
9881,488,4,46918.32,25896.0,40491.0,25469.0,High,High,High,Key Valuable Customer
9882,881,2,37923.44,13513.0,22924.0,21948.0,Low,Low,Low,Lost
9883,774,4,26535.58,15893.0,40491.0,16671.0,Low,High,Low,General Loyal Customer
9884,609,8,299610.52,20532.0,48833.0,49480.0,Low,High,High,Key Loyal Customer
9885,1320,1,7395.6,2768.0,1.0,4674.0,Low,Low,Low,Lost
9894,275,1,23968.35,32934.0,1.0,15247.0,High,Low,Low,General Potential Customer
9897,1235,1,4459.23,5166.0,1.0,2275.0,Low,Low,Low,Lost
9901,966,2,32144.64,10751.0,22924.0,19370.0,Low,Low,Low,Lost
9902,617,2,72290.23,20028.0,22924.0,33251.0,Low,Low,High,Key At Risk Customer
9905,997,1,43615.02,9638.0,1.0,24257.0,Low,Low,Low,Lost
9910,1370,1,9316.56,1498.0,1.0,6204.0,Low,Low,Low,Lost
9911,660,1,119450.8,17986.0,1.0,41865.0,Low,Low,High,Key At Risk Customer
9916,1247,1,5862.9,4937.0,1.0,3468.0,Low,Low,Low,Lost
9917,675,1,20332.94,17594.0,1.0,13294.0,Low,Low,Low,Lost
9918,259,1,38344.13,34153.0,1.0,22141.0,High,Low,Low,General Potential Customer
9921,194,3,65095.85,38935.0,34108.0,31383.0,High,High,High,Key Valuable Customer
9922,609,5,166374.4,20532.0,44141.0,45879.0,Low,High,High,Key Loyal Customer
9923,136,4,140030.56,42726.0,40491.0,43954.0,High,High,High,Key Valuable Customer
9925,17,6,286666.74,48961.0,46492.0,49375.0,High,High,High,Key Valuable Customer
9931,621,1,57278.56,19857.0,1.0,29012.0,Low,Low,High,Key At Risk Customer
9934,1434,1,15568.36,278.0,1.0,10560.0,Low,Low,Low,Lost
9935,597,2,167636.31,20998.0,22924.0,45956.0,Low,Low,High,Key At Risk Customer
9941,59,2,31097.940000000002,47191.0,22924.0,18880.0,High,Low,Low,General Potential Customer
9942,991,2,94367.84999999999,9821.0,22924.0,38101.0,Low,Low,High,Key At Risk Customer
9943,786,1,7463.16,15746.0,1.0,4721.0,Low,Low,Low,Lost
9944,38,2,27312.64,47925.0,22924.0,17049.0,High,Low,Low,General Potential Customer
9945,520,1,8186.9,24530.0,1.0,5268.0,Low,Low,Low,Lost
9946,62,3,56169.9,47023.0,34108.0,28649.0,High,High,High,Key Valuable Customer
9948,1005,1,19847.36,9278.0,1.0,13031.0,Low,Low,Low,Lost
9949,1373,1,29578.78,1350.0,1.0,18133.0,Low,Low,Low,Lost
9953,520,1,5393.13,24530.0,1.0,3064.0,Low,Low,Low,Lost
9955,520,1,14410.32,24530.0,1.0,9860.0,Low,Low,Low,Lost
9964,886,1,9095.42,13292.0,1.0,6051.0,Low,Low,Low,Lost
9966,213,1,4888.14,37595.0,1.0,2664.0,High,Low,Low,General Potential Customer
9972,169,3,72779.54,40704.0,34108.0,33364.0,High,High,High,Key Valuable Customer
9973,171,4,62984.53,40560.0,40491.0,30761.0,High,High,High,Key Valuable Customer
9980,988,1,13377.33,9929.0,1.0,9221.0,Low,Low,Low,Lost
9985,1231,1,4142.58,5256.0,1.0,2028.0,Low,Low,Low,Lost
9987,260,1,20268.41,34075.0,1.0,13258.0,High,Low,Low,General Potential Customer
9989,51,1,20842.1,47452.0,1.0,13591.0,High,Low,Low,General Potential Customer
9993,297,1,2692.52,31264.0,1.0,991.0,High,Low,Low,General Potential Customer
9997,599,1,9204.24,20868.0,1.0,6129.0,Low,Low,Low,Lost
10003,193,5,165439.06,39007.0,44141.0,45823.0,High,High,High,Key Valuable Customer
10004,101,2,42727.07,44972.0,22924.0,23920.0,High,Low,Low,General Potential Customer
10005,153,5,79154.26,41735.0,44141.0,34905.0,High,High,High,Key Valuable Customer
10013,474,2,58686.51,26363.0,22924.0,29484.0,High,Low,High,Key Potential Customer
10014,310,2,169184.96000000002,30668.0,22924.0,46056.0,High,Low,High,Key Potential Customer
10015,1402,1,14448.17,772.0,1.0,9885.0,Low,Low,Low,Lost
10016,582,5,149114.03,21723.0,44141.0,44684.0,Low,High,High,Key Loyal Customer
10017,892,2,43851.96,13126.0,22924.0,24346.0,Low,Low,Low,Lost
10018,580,2,65972.87,21871.0,22924.0,31628.0,Low,Low,High,Key At Risk Customer
10024,381,2,35701.83,28631.0,22924.0,20993.0,High,Low,Low,General Potential Customer
10026,10,1,6612.98,49428.0,1.0,4106.0,High,Low,Low,General Potential Customer
10028,942,1,6648.18,11673.0,1.0,4129.0,Low,Low,Low,Lost
10030,223,2,34925.25,36657.0,22924.0,20622.0,High,Low,Low,General Potential Customer
10033,581,1,31958.92,21769.0,1.0,19299.0,Low,Low,Low,Lost
10034,290,1,41872.88,31620.0,1.0,23596.0,High,Low,Low,General Potential Customer
10036,519,1,36450.7,24635.0,1.0,21339.0,Low,Low,Low,Lost
10037,624,2,56153.880000000005,19743.0,22924.0,28647.0,Low,Low,High,Key At Risk Customer
10040,165,2,81099.32,40953.0,22924.0,35387.0,High,Low,High,Key Potential Customer
10046,246,2,68480.92,35123.0,22924.0,32308.0,High,Low,High,Key Potential Customer
10050,1228,1,13266.44,5337.0,1.0,9150.0,Low,Low,Low,Lost
10052,215,4,211933.45,37316.0,40491.0,47907.0,High,High,High,Key Valuable Customer
10053,309,3,58529.21,30700.0,34108.0,29432.0,High,High,High,Key Valuable Customer
10055,431,3,115699.94,27489.0,34108.0,41390.0,High,High,High,Key Valuable Customer
10056,142,4,137634.42,42400.0,40491.0,43732.0,High,High,High,Key Valuable Customer
10057,164,2,54499.71,41020.0,22924.0,28116.0,High,Low,High,Key Potential Customer
10058,594,2,73588.86,21125.0,22924.0,33556.0,Low,Low,High,Key At Risk Customer
10059,249,5,119402.09,34844.0,44141.0,41860.0,High,High,High,Key Valuable Customer
10062,1341,2,56217.899999999994,2270.0,22924.0,28660.0,Low,Low,High,Key At Risk Customer
10063,1140,1,49414.89,6939.0,1.0,26392.0,Low,Low,High,Key At Risk Customer
10064,290,1,68877.9,31620.0,1.0,32409.0,High,Low,High,Key Potential Customer
10065,126,1,4548.38,43329.0,1.0,2369.0,High,Low,Low,General Potential Customer
10067,5,3,50870.34,49731.0,34108.0,26911.0,High,High,High,Key Valuable Customer
10068,7,4,80418.97,49596.0,40491.0,35234.0,High,High,High,Key Valuable Customer
10069,558,2,131312.6,22896.0,22924.0,43129.0,Low,Low,High,Key At Risk Customer
10070,1321,1,77152.8,2732.0,1.0,34444.0,Low,Low,High,Key At Risk Customer
10086,921,3,47255.270000000004,12219.0,34108.0,25595.0,Low,High,High,Key Loyal Customer
10087,105,10,244129.6,44759.0,49665.0,48701.0,High,High,High,Key Valuable Customer
10088,275,4,55448.15,32934.0,40491.0,28404.0,High,High,High,Key Valuable Customer
10089,115,3,77406.69,44181.0,34108.0,34506.0,High,High,High,Key Valuable Customer
10094,514,1,14276.36,24926.0,1.0,9779.0,Low,Low,Low,Lost
10096,413,1,64066.56,27923.0,1.0,31084.0,High,Low,High,Key Potential Customer
10098,127,2,125497.5,43282.0,22924.0,42537.0,High,Low,High,Key Potential Customer
10099,1004,1,55059.75,9352.0,1.0,28273.0,Low,Low,High,Key At Risk Customer
10100,622,1,25702.5,19822.0,1.0,16233.0,Low,Low,Low,Lost
10104,181,1,57088.29,40112.0,1.0,28943.0,High,Low,High,Key Potential Customer
10128,256,1,37604.1,34352.0,1.0,21809.0,High,Low,Low,General Potential Customer
10131,221,1,9213.77,36788.0,1.0,6137.0,High,Low,Low,General Potential Customer
10138,989,1,37302.19,9902.0,1.0,21671.0,Low,Low,Low,Lost
10151,611,1,19294.28,20382.0,1.0,12723.0,Low,Low,Low,Lost
10159,1403,1,16126.62,758.0,1.0,10910.0,Low,Low,Low,Lost
